galaxy_id,radius_arcsec,mu_r,muerr_r,ellipticity
WALLABY J124935+033620,15.7828981202455,24.558597925166843,0.010092984665736968,0.16565887658738554
WALLABY J124935+033620,17.361187932270052,24.959446832353443,0.012765620104633281,0.15463615843891831
WALLABY J124935+033620,19.09730672549706,25.466450678460312,0.017671366100888087,0.1492357050997189
WALLABY J124935+033620,21.007037398046766,26.072589209574254,0.02338734231562999,0.14872110322485244
WALLABY J124935+033620,23.107741137851445,26.494230234590404,0.031195459407714714,0.1510087923592836
WALLABY J124935+033620,25.41851525163659,26.968196575327994,0.022283564663729147,0.15204080959624627
WALLABY J124935+033620,27.960366776800253,27.576609744151426,0.036729453977247736,0.15204080959624627
WALLABY J124937+074725,0.262,20.271686189647973,0.00430537882140155,0.3201161964345769
WALLABY J124937+074725,0.2882,20.284505929275284,0.004582925381370558,0.3201161964345769
WALLABY J124937+074725,0.3170200000000001,20.293025404310903,0.004966533194637751,0.3201161964345769
WALLABY J124937+074725,0.34872200000000014,20.301565126793598,0.005738197030509978,0.3201161964345769
WALLABY J124937+074725,0.38359420000000016,20.320314731392493,0.0062058433173749275,0.3201161964345769
WALLABY J124937+074725,0.4219536200000002,20.336821137278868,0.006066675977932739,0.3201161964345769
WALLABY J124937+074725,0.4641489820000003,20.365100865531957,0.006134840000684044,0.3201161964345769
WALLABY J124937+074725,0.5105638802000004,20.392479774702117,0.0066224867324158115,0.3201161964345769
WALLABY J124937+074725,0.5616202682200004,20.4191402268995,0.0068570934104147845,0.33932755322649305
WALLABY J124937+074725,0.6177822950420006,20.449828420494732,0.005966398312460355,0.35449071778993585
WALLABY J124937+074725,0.6795605245462006,20.490404065262297,0.005564470201376355,0.3559975107056155
WALLABY J124937+074725,0.7475165770008207,20.54625112479151,0.006554143711539199,0.3476844505929366
WALLABY J124937+074725,0.8222682347009029,20.612934534477084,0.007326803291739688,0.33726945286918086
WALLABY J124937+074725,0.9044950581709934,20.685497716859345,0.005951484259681585,0.33038333235811823
WALLABY J124937+074725,0.9949445639880927,20.769375330047062,0.005529344559101651,0.33142409081110813
WALLABY J124937+074725,1.0944390203869019,20.85028139033745,0.005117244575083833,0.33902253635253476
WALLABY J124937+074725,1.2038829224255923,20.940733608489523,0.006391539810652852,0.3489333945423178
WALLABY J124937+074725,1.3242712146681515,21.05362458018009,0.005234303384448231,0.35833599705277763
WALLABY J124937+074725,1.4566983361349666,21.180942896638697,0.0057126619379292585,0.3647359915748612
WALLABY J124937+074725,1.6023681697484635,21.31214367979257,0.007050316364340614,0.36839380295877056
WALLABY J124937+074725,1.7626049867233098,21.46831405912731,0.007700901165520884,0.3722213497004768
WALLABY J124937+074725,1.938865485395641,21.62069282048469,0.007853419620585606,0.383885602517797
