galaxy_id,field_id,release_phase,distance_mpc,logMstar,logMHI,ell_maj_beams,robust_sample,full_stellar
WALLABY J130116+045403,NGC4808,2,205.57644636772514,9.981256151791234,9.82875459879362,1.069880521220454,True,True
WALLABY J130119+053553,NGC4808,2,367.56811358995253,,10.433446994760285,1.5614185070445807,False,False
WALLABY J130122+042728,NGC4808,2,209.20864522010638,,9.74165026992626,0.9449890178487659,True,False
WALLABY J130125+042810,NGC4808,2,101.17391915296824,8.982051867121262,9.346199116342769,1.2830057244697068,True,True
WALLABY J130130+064803,NGC4808,2,269.0933852233729,,9.94600299496362,1.2141394139272481,False,False
WALLABY J130131+050335,NGC4808,2,193.86050552926292,,9.875974194134194,1.563308125480894,False,False
WALLABY J130139+072923,NGC4808,2,261.8495521421176,10.308955739150447,10.034219497174195,1.087876598001053,True,True
WALLABY J130143+031600,NGC4808,2,206.04598775034935,,9.812448835469668,1.2646056043495169,False,False
WALLABY J130143+040835,NGC4808,2,160.1795768933809,9.433206667014602,9.598808227902694,0.9859001849555135,True,True
WALLABY J130147+053426,NGC4808,2,233.09740048611553,9.573346809074598,9.880608995192441,1.231424942283427,True,True
WALLABY J130148+045931,NGC4808,2,169.09460367697085,10.780644627686971,10.156970633783905,1.6940563465144334,True,True
WALLABY J130150+041953,NGC4808,2,160.6810652625029,,10.120281733307257,2.472969814809476,False,False
WALLABY J130153+052307,NGC4808,2,207.8174417093796,,9.89248332182647,1.2151114114598092,False,False
WALLABY J130158+030601,NGC4808,2,100.10537889761635,9.565627300756839,9.411727746027093,1.5202229121377262,True,True
WALLABY J130209+060100,NGC4808,2,209.37351313889735,,9.556704059539749,1.1292550208545733,True,False
WALLABY J130214+055401,NGC4808,2,209.99318346234614,,9.595582331108307,1.5626859684908125,False,False
WALLABY J130216+060128,NGC4808,2,210.61109288021638,9.97175924172831,9.89863491051126,1.6866681609134866,True,True
WALLABY J130216+063321,NGC4808,2,49.999389644649,8.23918161003316,8.701698129336151,1.444100736907418,True,True
WALLABY J130224+032233,NGC4808,2,100.1780601830584,,9.605463402720954,1.4371509392259265,False,False
WALLABY J130228+063639,NGC4808,2,294.4704872571071,10.929879303250551,9.951925532095855,1.2365022136971664,True,True
WALLABY J130237+044721,NGC4808,2,195.3912860149258,9.866612457062702,9.923846566979387,1.2264927221213644,True,True
WALLABY J130240+050621,NGC4808,2,206.838692747534,,9.364657993246396,0.7927279971590458,False,False
WALLABY J130241+055729,NGC4808,2,40.89666851696802,8.38934127453834,8.924938367024438,1.5813061904586074,True,True
WALLABY J130242+032114,NGC4808,2,297.5042056929537,10.93650437765645,9.785285773611527,1.2472694856682982,True,True
WALLABY J130247+052059,NGC4808,2,169.48387811854442,,9.604187507331337,1.4201206822989527,False,False
