checkfit_json,common_aperture_arcsec,contained,frame_status,galaxy_id,logMstar,logMstar_method_sd,n_intersecting_bricks,n_retained,pair_to_next_abs_delta_background_over_mean_RMS,pair_to_next_abs_delta_common_aperture_arcsec,pair_to_next_abs_delta_log10_Mstar_dex,pair_to_next_abs_delta_stage1_R50_arcsec,pair_to_next_pass,r_background,r_background_rms,reason,safe_radius_arcsec,size_pix,stage1_R50_arcsec,stage1_Rd_arcsec
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J133735-163755,11.170108234419677,0.13830260386223103,2,55,0.016880442159001224,4.503045029770462,0.00467737914305566,0.2399561212716801,False,0.000114831,0.00682083,,129.84982000000002,1024,10.165013090929264,6.056562290988682
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",49.53349532747505,True,success,WALLABY J133735-163755,11.174785613562733,0.14158769136587537,2,56,0.0011457387083851816,4.503045029770462,0.0005848329552566867,0.09970524530135272,False,7.99561e-06,0.00583706,,163.38582000000002,1280,10.404969212200944,6.199533990344665
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J133735-163755,11.17537044651799,0.14378181780854143,2,55,0.0002325375525960456,4.503045029770462,0.00017044272192912047,0.02121699134721844,False,2.0752e-06,0.0044976,,196.92182000000003,1536,10.305263966899592,6.140127177632853
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",49.53349532747505,True,success,WALLABY J133735-163755,11.17520000379606,0.1409837475445912,2,56,3.257094677524362e-05,0.0,0.002035764048077482,0.09105020440902578,True,1.0376e-06,0.00442655,,230.45782000000003,1792,10.32648095824681,6.152768777655627
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",49.53349532747505,True,success,WALLABY J133735-163755,11.177235767844138,0.1417260314589754,2,56,,,,,,8.8501e-07,0.00494315,,263.99382,2048,10.417531162655836,6.207018706276241
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133737-234516,9.63868896403557,0.10891543142291614,1,49,0.026578989559696738,0.0,0.018307415768262558,0.0012885006832838997,False,7.83804e-06,0.00403308,,131.90128,1024,10.30239307902163,6.138416632736572
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133737-234516,9.656996379803832,0.10902071437917699,1,49,0.0186180311443952,0.0,0.014320027966762794,0.040743222381324884,False,0.000119408,0.00436227,,165.43728000000002,1280,10.303681579704914,6.139184352815286
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133737-234516,9.64267635183707,0.10841302658846977,1,49,0.022801657389193486,2.310774113785147,0.04942674832068761,1.6614208579874319,False,0.000201635,0.00447078,,198.97328000000002,1536,10.34442480208624,6.163460156700703
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J133737-234516,9.692103100157757,0.10940350353861625,1,48,0.013242847788655086,2.310774113785147,0.058718502262482986,1.793960634417946,False,0.000100847,0.00436963,,232.25252000000003,1792,8.683003944098807,5.173545158270646
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133737-234516,9.633384597895274,0.1085178931249653,1,49,0.007111670864819481,2.310774113785147,0.04122912664712608,1.916245415902198,False,4.35107e-05,0.00428958,,266.04528000000005,2048,10.476964578516753,6.242430582493999
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",23.107741137851445,True,success,WALLABY J133737-234516,9.6746137245424,0.1071316412243747,1,48,0.010212207154603303,2.310774113785147,0.03444750003314212,1.788221849850606,False,7.37486e-05,0.00421416,,299.32452,2304,8.560719162614555,5.100684908148568
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133737-234516,9.640166224509258,0.10862829665389943,1,49,0.008140657760738036,0.0,0.033284935589486864,0.5308581547753413,False,0.000116598,0.00417764,,333.11728000000005,2560,10.348941012465161,6.166151024802344
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133737-234516,9.606881288919771,0.1074765094126398,1,49,0.007115080833593815,0.0,0.05262174566919953,0.4409965110333527,False,0.000150571,0.00416886,,366.65328000000005,2816,9.81808285768982,5.849852811183197
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133737-234516,9.65950303458897,0.10759459985236967,1,49,,,,,,0.000180276,0.00418101,,400.18928000000005,3072,10.259079368723173,6.112609269565486
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",15.7828981202455,True,success,WALLABY J133739-213902,9.58017655608912,0.16108282477401875,4,44,0.0014074257516378912,0.0,0.0039507322361806985,0.030920469718121346,True,2.26142e-05,0.00534279,,133.24009999999998,1024,5.853238035241642,3.4875017323941684
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",15.7828981202455,True,success,WALLABY J133739-213902,9.576225823852939,0.1620870730762894,4,44,,,,,,2.99171e-05,0.00503488,,166.77609999999999,1280,5.82231756552352,3.469078563703757
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",106.17944630416288,True,success,WALLABY J133756-240727,10.829359771740544,0.1191983373486616,2,64,0.009366271617505395,0.0,0.018121234854378443,0.10575974077176653,True,0.00018489,0.00322429,,128.64986,1024,15.110373867129583,9.003128648015501
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",106.17944630416288,True,success,WALLABY J133756-240727,10.847481006594922,0.1207476115349727,2,64,,,,,,0.000214886,0.00318082,,162.18586,1280,15.21613360790135,9.066142876539674
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",40.93677299791326,True,success,WALLABY J133801-225524,10.586804521875456,0.14108371979485812,1,54,0.002493500689203511,0.0,0.0054572759468030085,0.07556817536054972,True,2.4743e-05,0.00460577,,129.75026,1024,11.603717228619313,6.913777244897449
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",40.93677299791326,True,success,WALLABY J133801-225524,10.581347245928653,0.13806506308435154,1,54,,,,,,1.34731e-05,0.00443365,,163.28626,1280,11.679285403979863,6.9588026036641715
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",13.043717454748347,True,success,WALLABY J133809-241011,8.545407178565748,0.14177378096019772,1,42,0.02428343385280471,2.263785673964591,0.05572787375228749,0.28979230354572216,False,0.000104194,0.00409688,,124.14608,1024,5.585905327983399,3.328218396559313
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",10.779931780783755,True,success,WALLABY J133809-241011,8.48967930481346,0.1546848774288609,3,40,0.0019741768413170523,2.263785673964591,0.04746881125921654,0.3014647347929529,False,0.000201933,0.00395297,,157.68208,1280,5.296113024437677,3.1555530864241033
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",13.043717454748347,True,success,WALLABY J133809-241011,8.537148116072677,0.14238224573980207,3,42,0.003445232462195908,0.0,0.0045206483695388044,0.037010527108215285,True,0.00019434,0.00373935,,191.21808000000001,1536,5.59757775923063,3.335173115289505
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",13.043717454748347,True,success,WALLABY J133809-241011,8.541668764442216,0.14254312475992406,3,42,,,,,,0.000181751,0.00356872,,224.75408000000002,1792,5.560567232122414,3.3131213421291483
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",15.7828981202455,True,success,WALLABY J133818-233325,9.491182577848797,0.16350952273013866,1,44,0.0032601477389419863,1.4348089200223182,0.01121206083043802,0.11397087155993724,False,0.000172266,0.00468597,,127.41322000000001,1024,4.552434500409491,2.7124513151862
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",14.348089200223182,True,success,WALLABY J133818-233325,9.479970517018359,0.15933638188077748,1,43,0.00938286277273259,1.4348089200223182,0.014497441531934996,0.061379184040419865,False,0.000187362,0.00457496,,160.94922,1280,4.438463628849553,2.644544695018933
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",15.7828981202455,True,success,WALLABY J133818-233325,9.494467958550294,0.1502407195590837,1,44,0.002349028307507932,0.0,0.007212068724397724,0.008652975244229033,True,0.000144887,0.00447878,,194.48522,1536,4.499842812889973,2.6811159072923916
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",15.7828981202455,True,success,WALLABY J133818-233325,9.501680027274691,0.15439506342609136,2,44,,,,,,0.000155354,0.00443299,,228.02122,1792,4.491189837645744,2.6759602539646234
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",8.90903452957335,True,success,WALLABY J133819-203750,9.893245778387149,0.17069098666574298,3,38,0.0030135190001207065,0.0,0.0021645890576316162,0.012006396274815145,True,0.000171773,0.00727695,,131.76242,1024,3.0863908251334067,1.8389467991376258
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",8.90903452957335,True,success,WALLABY J133819-203750,9.89541036744478,0.17215810533456638,4,38,,,,,,0.000149803,0.00730401,,165.29842,1280,3.098397221408222,1.8461005023624255
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,1024,,
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,1280,,
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,1536,,
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,1792,,
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,2048,,
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,2304,,
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,2560,,
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,2816,,
,,,quality_fail,WALLABY J133832-200024,,,,,,,,,,,,r-band AutoProf outputs missing,,3072,,
,,,quality_fail,WALLABY J133834-174954,,,,,,,,,,,,r-band AutoProf outputs missing,,1024,,
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",8.099122299612137,True,success,WALLABY J133840-135814,8.82353748001619,0.13463730112217656,1,37,0.022213363253784806,3.070204565719064,0.17461009284447826,1.2999665087110377,False,0.00012847,0.00157133,,129.83672,1024,4.658144170207025,2.7754357102048277
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",5.028917733893073,True,success,WALLABY J133840-135814,8.648927387171712,0.16946824280408737,1,32,0.005957567315702988,3.070204565719064,0.19985599035445922,1.2786406910194397,False,0.000163017,0.00153914,,163.37272,1280,3.3581776614959877,2.00088401353921
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",8.099122299612137,True,success,WALLABY J133840-135814,8.848783377526171,0.14891070161287673,2,37,0.008842330621299277,2.567312792329756,0.1137500453245206,0.974693725137771,False,0.000172063,0.00149767,,196.90872,1536,4.636818352515427,2.7627292687964355
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",5.531809507282381,True,success,WALLABY J133840-135814,8.73503333220165,0.14776630401126115,2,33,0.013955770920272356,2.567312792329756,0.10443284493698712,1.067306810921775,False,0.000158929,0.00147304,,230.44472,1792,3.6621246273776564,2.181983016123086
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",8.099122299612137,True,success,WALLABY J133840-135814,8.839466177138638,0.14375892865123313,2,37,0.005112771380856107,2.0141318416015173,0.09862270468258139,0.6772142414619777,False,0.000138596,0.00144088,,263.87592,2048,4.729431438299431,2.8179104001923245
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",6.08499045801062,True,success,WALLABY J133840-135814,8.740843472456056,0.16990394508422169,2,34,0.00555747558494587,1.2778479961822304,0.10687948230130928,0.3679066769649175,False,0.000145867,0.00140337,,297.51672,2304,4.052217196837454,2.414409666738359
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",7.36283845419285,True,success,WALLABY J133840-135814,8.847722954757366,0.1303577692677629,2,36,0.001712371438641211,0.7362838454192868,0.009915436844913472,0.21530788787860367,False,0.000153666,0.0014033,,330.94792,2560,4.420123873802371,2.6336174224368785
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",8.099122299612137,True,success,WALLABY J133840-135814,8.85763839160228,0.1218685312491459,4,37,0.004154828156392807,2.0141318416015173,0.05483418593255074,0.24424778812546943,False,0.000156071,0.00140567,,364.48392,2816,4.2048159859237675,2.505331740656339
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",6.08499045801062,True,success,WALLABY J133840-135814,8.802804205669728,0.15482457426864724,4,34,,,,,,0.000150229,0.00140648,,398.01992,3072,3.960568197798298,2.359802961698035
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J133841-202243,9.394074568386314,0.2154895146077804,2,48,0.001112155639522752,2.310774113785147,0.0689657992093462,0.8280737031835006,False,1.64795e-06,0.00459985,,130.39478,1024,10.183332739090572,6.067477583398582
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133841-202243,9.325108769176968,0.22537509543579456,2,49,0.0005295739376086167,0.0,0.06997697940855474,0.3806519134899542,False,7.32422e-06,0.00560784,,163.93078000000003,1280,11.011406442274073,6.560864057178525
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133841-202243,9.395085748585522,0.21537467561587406,3,49,0.000143423461247138,0.0,0.003548932519123582,0.38750744517817814,True,1.0437e-05,0.00614795,,197.46678000000003,1536,10.630754528784118,6.334062379245301
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133841-202243,9.398634681104646,0.19949746228603996,3,49,,,,,,9.52148e-06,0.00661872,,231.00278000000003,1792,10.24324708360594,6.103176008618014
,,,quality_fail,WALLABY J133844-153815,,,,,,,,,,,,r-band AutoProf outputs missing,,1024,,
,,,quality_fail,WALLABY J133844-153815,,,,,,,,,,,,r-band AutoProf outputs missing,,1280,,
,,,quality_fail,WALLABY J133844-153815,,,,,,,,,,,,r-band AutoProf outputs missing,,1536,,
,,,quality_fail,WALLABY J133844-153815,,,,,,,,,,,,r-band AutoProf outputs missing,,1792,,
,,,quality_fail,WALLABY J133844-153815,,,,,,,,,,,,r-band AutoProf outputs missing,,2048,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133845-243304,10.424631071600889,0.1276273177093328,2,49,0.007518878941222265,0.0,0.02646053008126792,0.30104763534034795,False,0.000117188,0.00378806,,131.97726,1024,7.993473772182721,4.7627062935915125
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133845-243304,10.39817054151962,0.13041432869484074,2,49,0.0029950765689030377,0.0,0.03759696071223928,0.4309265242286848,False,0.000146162,0.00391894,,165.51326,1280,8.294521407523069,4.9420778044477744
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133845-243304,10.43576750223186,0.12938529075259775,2,49,0.003397405037585298,0.0,0.02664019153538888,0.45173429976305535,False,0.000134479,0.00388253,,199.04926,1536,7.863594883294384,4.685321289381479
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133845-243304,10.409127310696471,0.1264282333433526,2,49,0.005967557025577505,0.0,0.014890650638124114,0.2729559037374223,True,0.00014757,0.00382394,,232.58526,1792,8.31532918305744,4.954475583725923
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J133845-243304,10.424017961334595,0.1262189887599172,4,49,,,,,,0.000124927,0.00376476,,266.12126,2048,8.042373279320017,4.791841810518683
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,1024,,
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,1280,,
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,1536,,
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,1792,,
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,2048,,
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,2304,,
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,2560,,
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,2816,,
,,,quality_fail,WALLABY J133851-165026,,,,,,,,,,,,r-band AutoProf outputs missing,,3072,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,1024,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,1280,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,1536,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,1792,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,2048,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,2304,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,2560,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,2816,,
,,,quality_fail,WALLABY J133900-160039,,,,,,,,,,,,r-band AutoProf outputs missing,,3072,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J133902-204211,10.604659491034866,0.16709111309813465,1,47,3.691763984118137e-05,0.0,0.011414257790789861,0.13568212587113315,True,7.93457e-07,0.00581401,,118.5288,1024,7.3691814636977,4.390737736315509
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J133902-204211,10.616073748825656,0.15166255704085083,1,47,,,,,,1.00708e-06,0.00575894,,152.0648,1280,7.233499337826567,4.309895022217522
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J133904-240956,9.955013057438808,0.14173492522123743,1,53,0.006456021942095219,3.38320437999284,0.004388245179255179,0.13964566547494073,False,0.000175932,0.00454506,,130.7118,1024,14.744087170749603,8.784886116191768
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",33.83204379992831,True,success,WALLABY J133904-240956,9.950624812259553,0.144917357165739,2,52,0.004325414314607422,3.38320437999284,0.015156682913712416,0.19115689555983906,False,0.000147733,0.00419066,,164.2478,1280,14.604441505274663,8.701681828696037
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J133904-240956,9.935468129345841,0.14034109740977485,2,53,0.005606773978849807,0.0,0.01419844596337505,0.4145213780406056,True,0.000165644,0.00409109,,197.7838,1536,14.795598400834502,8.815577761239723
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J133904-240956,9.921269683382466,0.13999741453515172,2,53,,,,,,0.000142899,0.00402231,,231.31980000000001,1792,15.210119778875107,9.062559690784871
,,,quality_fail,WALLABY J133916-181515,,,,,,,,,,,,r-band AutoProf outputs missing,,1024,,
,,,quality_fail,WALLABY J133916-181515,,,,,,,,,,,,r-band AutoProf outputs missing,,1280,,
,,,quality_fail,WALLABY J133916-181515,,,,,,,,,,,,r-band AutoProf outputs missing,,1536,,
,,,quality_fail,WALLABY J133916-181515,,,,,,,,,,,,r-band AutoProf outputs missing,,1792,,
,,,quality_fail,WALLABY J133916-181515,,,,,,,,,,,,r-band AutoProf outputs missing,,2048,,
,,,quality_fail,WALLABY J133916-181515,,,,,,,,,,,,r-band AutoProf outputs missing,,2304,,
,,,quality_fail,WALLABY J133916-181515,,,,,,,,,,,,r-band AutoProf outputs missing,,2560,,
,,,quality_fail,WALLABY J133916-181515,,,,,,,,,,,,r-band AutoProf outputs missing,,2816,,
,,,quality_fail,WALLABY J133931-181852,,,,,,,,,,,,r-band AutoProf outputs missing,,1024,,
,,,quality_fail,WALLABY J133931-181852,,,,,,,,,,,,r-band AutoProf outputs missing,,1280,,
,,,quality_fail,WALLABY J133931-181852,,,,,,,,,,,,r-band AutoProf outputs missing,,1536,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J133933-145203,9.328013950072098,0.14648959596218397,2,47,0.008688052368020348,0.0,0.015444917054658447,0.09574838604439773,True,0.000107002,0.00128618,,129.27604,1024,7.373785506567253,4.3934809371535595
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J133933-145203,9.31256903301744,0.1471387325264652,2,47,,,,,,9.59329e-05,0.00126194,,162.81204,1280,7.469533892611651,4.45053015678093
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J133933-222957,10.366252104331595,0.1254911622986104,2,55,0.012277479232344294,0.0,0.009798083735287122,0.039441791554789773,False,0.000158683,0.00358348,,126.57744000000001,1024,12.469139555257767,7.429416937872894
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J133933-222957,10.376050188066882,0.12645130821602055,2,55,0.003049207712099557,0.0,0.01092116375601293,0.06476827690330289,True,0.000115571,0.00343946,,160.11344,1280,12.508581346812557,7.452917317585434
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J133933-222957,10.36512902431087,0.12421009324017898,2,55,,,,,,0.000125994,0.00339707,,193.64944,1536,12.443813069909254,7.4143268012687455
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J133939-234522,11.005485341583958,0.14011101504704915,1,55,0.0015626292416692027,0.0,0.003031266947878919,0.03282774791114029,True,0.000186867,0.00367708,,110.36226,1024,5.643311376725986,3.3624223180868973
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J133939-234522,11.008516608531837,0.14226978525891149,1,55,,,,,,0.000192629,0.00369767,,143.89826000000002,1280,5.676139124637126,3.381981889561932
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J133942-250143,9.770743530841159,0.1398065013532855,1,48,0.02639069212373123,0.0,0.014352835934140273,0.16329572382966706,False,0.000191789,0.00325431,,123.18191999999999,1024,6.532547296476982,3.892250729637341
