galaxy_id,field_id,team_release,ra,dec,distance_mpc,logMHI,ell_maj_beams,primary_brick,primary_brick_subdir,spatial_shard,hi_status,dr10_optical_field_status
WALLABY J124947+035042,NGC4808,NGC 4808 TR1,192.4493316830977,3.84520595750993,9.934752825343148,8.117000977372637,2.821439538,1923p037,192,12,pass,candidate
WALLABY J125939+045140,NGC4808,NGC 4808 TR1,194.913490687618,4.861166732170974,191.38888054426508,9.667548567791044,1.04993549893,1949p047,194,12,pass,candidate
WALLABY J130209+060100,NGC4808,NGC 4808 TR1,195.538307958686,6.016861538248732,209.37351313889735,9.556704059539749,1.12925502085,1954p060,195,12,pass,candidate
WALLABY J130158+030601,NGC4808,NGC 4808 TR1,195.4920216088625,3.100432383834511,100.10537889761635,9.411727746027093,1.52022291214,1953p030,195,13,pass,candidate
WALLABY J130147+053426,NGC4808,NGC 4808 TR1,195.4487922356312,5.574003644306859,233.09740048611553,9.880608995192441,1.23142494228,1954p055,195,13,pass,candidate
WALLABY J130242+032114,NGC4808,NGC 4808 TR1,195.6790635435889,3.354074528610954,297.5042056929537,9.785285773611527,1.24726948567,1956p032,195,13,pass,candidate
WALLABY J130656+074407,NGC4808,NGC 4808 TR1,196.7359482520617,7.735490442990973,126.19450142324445,9.785161165296078,1.98058233083,1967p077,196,13,pass,candidate
WALLABY J124911+032310,NGC4808,NGC 4808 TR1,192.2960295406077,3.386103078435421,10.378078085105273,9.070780502424217,6.55117370238,1923p035,192,14,pass,candidate
WALLABY J124935+033620,NGC4808,NGC 4808 TR1,192.3982396516564,3.605728214440297,101.36450745470123,9.456857162549015,1.19124738468,1923p035,192,14,pass,candidate
WALLABY J124937+074725,NGC4808,NGC 4808 TR1,192.4049808079233,7.790540029347391,234.9691582459483,10.005996300195132,1.3268911092,1924p077,192,15,pass,candidate
WALLABY J125413+052149,NGC4808,NGC 4808 TR1,193.5565597867674,5.363747328443702,206.7378099863384,10.20890243350081,1.4348180196,1936p052,193,15,pass,candidate
WALLABY J125441+050734,NGC4808,NGC 4808 TR1,193.6741934322853,5.126149963914346,179.82086524821628,9.473987184671877,0.812425027773,1936p052,193,15,pass,candidate
WALLABY J125500+051140,NGC4808,NGC 4808 TR1,193.7512234919725,5.19446279384593,282.000480800024,10.054921043294051,1.04993511265,1936p052,193,15,pass,candidate
WALLABY J130012+054417,NGC4808,NGC 4808 TR1,195.0528538078623,5.7381712416649,207.62919724721712,9.709606521381803,1.18686968327,1949p057,194,15,pass,candidate
WALLABY J130034+052831,NGC4808,NGC 4808 TR1,195.1452486719551,5.475410915383446,230.695776519757,9.843635582076073,1.51153330089,1951p055,195,15,pass,candidate
WALLABY J130216+060128,NGC4808,NGC 4808 TR1,195.5693146161167,6.02465970342411,210.61109288021638,9.89863491051126,1.68666816091,1956p060,195,15,pass,candidate
WALLABY J130241+055729,NGC4808,NGC 4808 TR1,195.6745184032515,5.958274634103169,40.89666851696802,8.924938367024438,1.58130619046,1956p060,195,15,pass,candidate
WALLABY J130228+063639,NGC4808,NGC 4808 TR1,195.6173050777498,6.610869265015239,294.4704872571071,9.951925532095855,1.2365022137,1957p065,195,15,pass,candidate
WALLABY J130906+051433,NGC4808,NGC 4808 TR1,197.2774074671229,5.24273803296036,51.45675094907149,9.399677106286704,3.11721238329,1971p052,197,15,pass,candidate
WALLABY J125515+081543,NGC4808,NGC 4808 TR1,193.8137732655482,8.262030013656128,305.5150819400749,10.4490389997833,2.56964515755,1937p082,193,16,pass,candidate
WALLABY J125646+034002,NGC4808,NGC 4808 TR1,194.1919049685518,3.667352128846241,39.92312021259635,8.309147177228581,2.06044851292,1941p037,194,16,pass,candidate
WALLABY J125938+062651,NGC4808,NGC 4808 TR1,194.9087136518422,6.447752393391579,90.74560581944525,9.422361077036369,1.21501601772,1949p065,194,16,pass,candidate
WALLABY J130055+070243,NGC4808,NGC 4808 TR1,195.232334241294,7.045426790341519,263.2744589651438,10.21097787010454,1.27172101164,1952p070,195,16,pass,candidate
WALLABY J130143+040835,NGC4808,NGC 4808 TR1,195.4314096746711,4.14304955700825,160.1795768933809,9.598808227902694,0.985900184956,1953p042,195,16,pass,candidate
WALLABY J130342+055733,NGC4808,NGC 4808 TR1,195.9275536010416,5.959250139083627,267.3961192761557,9.91735235368122,1.02808132887,1959p060,195,16,pass,candidate
WALLABY J131122+032431,NGC4808,NGC 4808 TR1,197.8437772524444,3.408681450595036,43.59123360106875,9.58990372448638,4.42132734208,1978p035,197,16,pass,candidate
WALLABY J124747+042017,NGC4808,NGC 4808 TR1,191.9459810189541,4.33817561380282,14.096033774125186,9.142746534547376,4.99031270675,1918p042,191,17,pass,candidate
WALLABY J125451+023900,NGC4808,NGC 4808 TR1,193.7142210285405,2.650154335472928,13.301476139383134,8.835505457605873,2.68683579706,1936p027,193,17,pass,candidate
WALLABY J130043+071159,NGC4808,NGC 4808 TR1,195.1828986148411,7.199890515023343,239.79255882130062,9.768386201839903,0.933208634538,1952p072,195,17,pass,candidate
