galaxy_id,rad_hi_source_arcsec,sigma_hi_source_weight
WALLABY J094449-463217,57.000000000114,4.3981749061498565
WALLABY J094449-463217,63.00000000012601,2.2833362229937904
WALLABY J094449-463217,69.000000000138,1.3873069309773969
WALLABY J094449-463217,75.00000000015001,0.846291518220263
WALLABY J094449-463217,81.000000000162,0.030035797787438083
WALLABY J094524-480828,3.000000000006,61.12615337706583
WALLABY J094524-480828,9.000000000018,59.34844683113978
WALLABY J094524-480828,15.00000000003,89.76111179436627
WALLABY J094524-480828,21.000000000042,37.58468516006897
WALLABY J094524-480828,27.000000000054,70.50084944515403
WALLABY J094524-480828,33.000000000066,43.54708439533639
WALLABY J094524-480828,39.000000000078,39.970221233893
WALLABY J094524-480828,45.00000000009,47.53439693468161
WALLABY J094524-480828,51.000000000102006,32.33642152161951
WALLABY J094524-480828,57.000000000114,34.50347332401324
WALLABY J094524-480828,63.00000000012601,22.550353836840667
WALLABY J094524-480828,69.000000000138,22.979201890849787
WALLABY J094524-480828,75.00000000015001,20.363492278255368
WALLABY J094524-480828,81.000000000162,12.46455716997266
WALLABY J094524-480828,87.000000000174,12.440548197139169
WALLABY J094524-480828,93.000000000186,8.14338688052536
WALLABY J094524-480828,99.000000000198,8.197968610742851
WALLABY J094524-480828,105.00000000021001,5.950535797718221
WALLABY J094524-480828,111.000000000222,4.30478679358388
WALLABY J094524-480828,117.000000000234,3.5586851018657883
WALLABY J094524-480828,123.000000000246,2.1570106435724163
WALLABY J094524-480828,129.000000000258,1.5643261437824107
WALLABY J094524-480828,135.00000000027,0.8980934761115928
WALLABY J094524-480828,141.000000000282,1.2253223471808454
WALLABY J094524-480828,147.000000000294,0.735387839533555
WALLABY J094524-480828,153.000000000306,0.630360377978753
WALLABY J094524-480828,159.000000000318,0.6928524039072657
WALLABY J094524-480828,165.00000000033,0.3635653999245058
WALLABY J094524-480828,171.000000000342,0.41972222679392013
WALLABY J094524-480828,177.00000000035402,0.4230512366038503
WALLABY J094524-480828,183.00000000036601,0.17176425222067307
WALLABY J094524-480828,189.000000000378,0.45681142875904185
WALLABY J094524-480828,195.00000000039,0.08742739329940832
WALLABY J094524-480828,201.000000000402,0.35172429423498563
WALLABY J094524-480828,207.000000000414,0.016542637390405283
WALLABY J094524-480828,213.000000000426,0.15523282922921314
WALLABY J094524-480828,219.000000000438,0.022851816463707982
WALLABY J094524-480828,225.00000000045,0.05532772391466085
WALLABY J094530-470014,3.000000000006,72.84811310229216
WALLABY J094530-470014,9.000000000018,41.246987614151564
WALLABY J094530-470014,15.00000000003,39.059429746522625
WALLABY J094530-470014,21.000000000042,19.053795340678363
WALLABY J094530-470014,27.000000000054,9.168113370739093
WALLABY J094530-470014,33.000000000066,2.7027072976419246
WALLABY J094530-470014,39.000000000078,0.37325681407813244
WALLABY J094530-470014,45.00000000009,0.050538197881821526
WALLABY J094530-470014,51.000000000102006,0.01842816163288679
WALLABY J094613-471709,3.000000000006,42.47898059652686
WALLABY J094613-471709,9.000000000018,38.4085039175167
WALLABY J094613-471709,15.00000000003,28.061528627430306
WALLABY J094613-471709,21.000000000042,21.468158729108442
WALLABY J094613-471709,27.000000000054,12.507919985397653
WALLABY J094613-471709,33.000000000066,6.4322480914013
WALLABY J094613-471709,39.000000000078,1.0938652541381724
WALLABY J094613-471709,45.00000000009,0.02899014710658605
WALLABY J094613-471709,51.000000000102006,0.11633507948114409
WALLABY J094613-471709,57.000000000114,0.053668793234089796
WALLABY J094613-471709,63.00000000012601,0.036767260853829975
WALLABY J094723-431306,3.000000000006,33.134723793963936
WALLABY J094723-431306,9.000000000018,27.28078445661787
WALLABY J094723-431306,15.00000000003,36.8579521534926
WALLABY J094723-431306,21.000000000042,25.99395735035116
WALLABY J094723-431306,27.000000000054,15.290902865290246
WALLABY J094723-431306,33.000000000066,13.011121255014993
WALLABY J094723-431306,39.000000000078,8.421273722525994
WALLABY J094723-431306,45.00000000009,3.135409452857948
WALLABY J094723-431306,51.000000000102006,0.9978058374889903
WALLABY J094723-431306,57.000000000114,0.7067665864772877
WALLABY J094723-431306,63.00000000012601,0.23047512168617545
