galaxy_id,pair_index,rin_arcsec,rout_arcsec,sigma_hi_msun_pc2
WALLABY J130813+053320,0,4.4408920985e-16,12,3.12550707087
WALLABY J130813+053320,1,12,24,1.26486489934
WALLABY J130813+053320,2,24,36.0000000001,0.898924218901
WALLABY J130813+053320,3,36.0000000001,48.0000000001,0.306829389109
WALLABY J130813+053320,4,48.0000000001,60.0000000001,0.166889239149
WALLABY J130813+053320,5,60.0000000001,72.0000000001,0.0222537076547
WALLABY J130813+053320,6,72.0000000001,84.0000000002,0.00516480809141
WALLABY J130813+064248,0,4.4408920985e-16,12,1.64800105163
WALLABY J130813+064248,1,12,24,1.5110556358
WALLABY J130813+064248,2,24,36.0000000001,0.819843952752
WALLABY J130813+064248,3,36.0000000001,48.0000000001,0.530780874768
WALLABY J130813+064248,4,48.0000000001,60.0000000001,0.0126445299331
WALLABY J130815-210002,0,6.00000000001,18,3.50806114807
WALLABY J130815-210002,1,18,30.0000000001,3.23967245699
WALLABY J130815-210002,2,30.0000000001,42.0000000001,2.54260951201
WALLABY J130815-210002,3,42.0000000001,54.0000000001,2.75056895984
WALLABY J130815-210002,4,54.0000000001,66.0000000001,1.48857019175
WALLABY J130815-210002,5,66.0000000001,78.0000000002,0.855398849173
WALLABY J130815-210002,6,78.0000000002,90.0000000002,0.356753811588
WALLABY J130815-210002,7,90.0000000002,102,0.171088991884
WALLABY J130815-210002,8,102,114,0.0193062237789
WALLABY J130815-210002,9,114,126,0.030988583658
WALLABY J130815-210002,10,126,138,0.0350600933691
WALLABY J130815-210002,11,138,150,0.0249610446096
WALLABY J130815-210002,12,150,162,0.000535900721873
WALLABY J130815-210002,13,162,174,0.0100746448159
WALLABY J130815-210002,14,174,186,0.00130018298372
WALLABY J130821-185647,0,6.00000000001,18,0.196848751227
WALLABY J130821-185647,1,18,30.0000000001,0.438526424189
WALLABY J130821-185647,2,30.0000000001,42.0000000001,0.622959756085
WALLABY J130821-185647,3,42.0000000001,54.0000000001,0.811697504827
WALLABY J130821-185647,4,54.0000000001,66.0000000001,0.242169291848
WALLABY J130821-185647,5,66.0000000001,78.0000000002,0.268783518314
WALLABY J130821-185647,6,78.0000000002,90.0000000002,0.0369979231956
WALLABY J130821-185647,7,90.0000000002,102,0.0121551767584
WALLABY J130821-185647,8,102,114,0.00467070590758
WALLABY J130825-194130,0,4.4408920985e-16,12,3.7083919586
WALLABY J130825-194130,1,12,24,3.44157619802
WALLABY J130825-194130,2,24,36.0000000001,1.57975285963
WALLABY J130825-194130,3,36.0000000001,48.0000000001,1.49955901191
WALLABY J130825-194130,4,48.0000000001,60.0000000001,0.637692103585
WALLABY J130825-194130,5,60.0000000001,72.0000000001,0.561347815235
WALLABY J130825-194130,6,72.0000000001,84.0000000002,0.0814825523013
WALLABY J130825-194130,7,84.0000000002,96.0000000002,0.0472456350774
WALLABY J130825-194130,8,96.0000000002,108,0.00387083192596
WALLABY J130826+064302,0,6.00000000001,18,3.3739084138
WALLABY J130826+064302,1,18,30.0000000001,1.10484880536
WALLABY J130826+064302,2,30.0000000001,42.0000000001,0.966503231095
WALLABY J130826+064302,3,42.0000000001,54.0000000001,0.220049571151
WALLABY J130826+064302,4,54.0000000001,66.0000000001,0.0425905967367
WALLABY J130829-204924,0,6.00000000001,18,3.95766360793
WALLABY J130829-204924,1,18,30.0000000001,2.23968274484
WALLABY J130829-204924,2,30.0000000001,42.0000000001,1.3958197888
WALLABY J130829-204924,3,42.0000000001,54.0000000001,0.123578350487
WALLABY J130829-204924,4,54.0000000001,66.0000000001,0.0431802709534
WALLABY J130846-175751,0,6.00000000001,18,7.83940369705
WALLABY J130846-175751,1,18,30.0000000001,3.33135099221
WALLABY J130846-175751,2,30.0000000001,42.0000000001,1.99593853223
WALLABY J130846-175751,3,42.0000000001,54.0000000001,0.065186560582
WALLABY J130846-175751,4,54.0000000001,66.0000000001,0.0410674433349
WALLABY J130852+055946,0,6.00000000001,18,3.39321478752
WALLABY J130852+055946,1,18,30.0000000001,2.54512969638
WALLABY J130852+055946,2,30.0000000001,42.0000000001,0.771033075912
WALLABY J130852+055946,3,42.0000000001,54.0000000001,0.461884957351
WALLABY J130852+055946,4,54.0000000001,66.0000000001,0.0492996314009
WALLABY J130852+055946,5,66.0000000001,78.0000000002,0.0350977171924
WALLABY J130852+055946,6,78.0000000002,90.0000000002,0.000957123776771
WALLABY J130854-171416,0,4.4408920985e-16,12,3.57337830245
WALLABY J130854-171416,1,12,24,3.00321253973
WALLABY J130854-171416,2,24,36.0000000001,2.38600431924
WALLABY J130854-171416,3,36.0000000001,48.0000000001,0.691275367444
WALLABY J130854-171416,4,48.0000000001,60.0000000001,0.285838028796
WALLABY J130854-171416,5,60.0000000001,72.0000000001,0.0182067374405
WALLABY J130854-171416,6,72.0000000001,84.0000000002,0.0124752148415
WALLABY J130854-171416,7,84.0000000002,96.0000000002,0.00801085836527
WALLABY J130857-153100,0,4.4408920985e-16,12,4.02939091978
WALLABY J130857-153100,1,12,24,1.98227535003
WALLABY J130857-153100,2,24,36.0000000001,2.31191568573
WALLABY J130857-153100,3,36.0000000001,48.0000000001,1.43627926319
WALLABY J130857-153100,4,48.0000000001,60.0000000001,0.378351051878
WALLABY J130857-153100,5,60.0000000001,72.0000000001,0.60568735601
WALLABY J130857-153100,6,72.0000000001,84.0000000002,0.26992291609
WALLABY J130857-153100,7,84.0000000002,96.0000000002,0.203173506748
WALLABY J130857-153100,8,96.0000000002,108,0.181182182731
WALLABY J130857-153100,9,108,120,0.183165222963
WALLABY J130857-153100,10,120,132,0.0643367356378
WALLABY J130857-153100,11,132,144,0.0216437723448
WALLABY J130857-153100,12,144,156,0.0019839819226
WALLABY J130901+072007,0,4.4408920985e-16,12,2.57757499013
WALLABY J130901+072007,1,12,24,2.20722294214
WALLABY J130901+072007,2,24,36.0000000001,0.416964711525
WALLABY J130901+072007,3,36.0000000001,48.0000000001,0.0689541666148
WALLABY J130901-172115,0,4.4408920985e-16,12,1.34865309327
WALLABY J130901-172115,1,12,24,0.798596600245
WALLABY J130901-172115,2,24,36.0000000001,0.692158403976
WALLABY J130901-172115,3,36.0000000001,48.0000000001,0.163404269009
WALLABY J130901-172115,4,48.0000000001,60.0000000001,0.0370194437669
WALLABY J130904+081148,0,4.4408920985e-16,12,3.96509483669
WALLABY J130904+081148,1,12,24,2.83005605432
WALLABY J130904+081148,2,24,36.0000000001,0.477057156744
WALLABY J130904+081148,3,36.0000000001,48.0000000001,0.0790972594468
WALLABY J130904+081148,4,48.0000000001,60.0000000001,0.0205151919808
WALLABY J130904+081148,5,60.0000000001,72.0000000001,0.0216654369182
WALLABY J130905+055109,0,6.00000000001,18,9.22203118272
WALLABY J130905+055109,1,18,30.0000000001,2.47887098484
WALLABY J130905+055109,2,30.0000000001,42.0000000001,1.30883942411
WALLABY J130905+055109,3,42.0000000001,54.0000000001,0.269670975758
WALLABY J130905+055109,4,54.0000000001,66.0000000001,0.142537468799
WALLABY J130905+055109,5,66.0000000001,78.0000000002,0.00226896284331
WALLABY J130906+051433,0,6.00000000001,18,2.18348085652
WALLABY J130906+051433,1,18,30.0000000001,2.01868114627
WALLABY J130906+051433,2,30.0000000001,42.0000000001,2.10530462628
WALLABY J130906+051433,3,42.0000000001,54.0000000001,1.69037590369
WALLABY J130906+051433,4,54.0000000001,66.0000000001,1.40285303842
WALLABY J130906+051433,5,66.0000000001,78.0000000002,1.0830516702
WALLABY J130906+051433,6,78.0000000002,90.0000000002,0.874949398736
WALLABY J130906+051433,7,90.0000000002,102,0.286643426242
WALLABY J130906+051433,8,102,114,0.202252279715
WALLABY J130906+051433,9,114,126,0.0918218424372
WALLABY J130906+051433,10,126,138,0.0542609872503
WALLABY J130906+051433,11,138,150,0.000994050532318
WALLABY J130914-183640,0,4.4408920985e-16,12,1.62621060141
WALLABY J130914-183640,1,12,24,1.44988306895
WALLABY J130914-183640,2,24,36.0000000001,0.462108764434
WALLABY J130914-183640,3,36.0000000001,48.0000000001,0.193272115217
WALLABY J130914-183640,4,48.0000000001,60.0000000001,0.0017619386364
WALLABY J130922-201247,0,4.4408920985e-16,12,6.1203910203
WALLABY J130922-201247,1,12,24,2.94175301154
WALLABY J130922-201247,2,24,36.0000000001,1.93074359878
WALLABY J130922-201247,3,36.0000000001,48.0000000001,0.596197298916
WALLABY J130922-201247,4,48.0000000001,60.0000000001,0.307840371648
WALLABY J130922-201247,5,60.0000000001,72.0000000001,0.00926023235593
WALLABY J130922-201247,6,72.0000000001,84.0000000002,0.0174246528077
WALLABY J130924-183226,0,4.4408920985e-16,12,2.70094556528
WALLABY J130924-183226,1,12,24,1.41067623903
WALLABY J130924-183226,2,24,36.0000000001,0.570933511566
WALLABY J130924-183226,3,36.0000000001,48.0000000001,0.22726289296
WALLABY J130924-183226,4,48.0000000001,60.0000000001,0.0354666612222
WALLABY J130924-183226,5,60.0000000001,72.0000000001,0.0335210655784
WALLABY J130924-183226,6,72.0000000001,84.0000000002,0.0262696489665
WALLABY J130924-183226,7,84.0000000002,96.0000000002,0.00800678705223
WALLABY J130932-145705,0,6.00000000001,18,0.985081798408
WALLABY J130932-145705,1,18,30.0000000001,0.631667106179
WALLABY J130932-145705,2,30.0000000001,42.0000000001,0.31165562254
WALLABY J130932-145705,3,42.0000000001,54.0000000001,0.199224308045
WALLABY J130932-145705,4,54.0000000001,66.0000000001,0.0447552704674
WALLABY J130932-145705,5,66.0000000001,78.0000000002,0.0276356249922
WALLABY J130932-145705,6,78.0000000002,90.0000000002,0.00254405488091
WALLABY J130934-145427,0,4.4408920985e-16,12,1.79741706031
WALLABY J130934-145427,1,12,24,1.35057185672
WALLABY J130934-145427,2,24,36.0000000001,0.801322051585
WALLABY J130934-145427,3,36.0000000001,48.0000000001,0.0208962907538
WALLABY J130934-145427,4,48.0000000001,60.0000000001,0.0143677836677
WALLABY J130937-150616,0,6.00000000001,18,1.75072501269
WALLABY J130937-150616,1,18,30.0000000001,0.971572048315
WALLABY J130937-150616,2,30.0000000001,42.0000000001,0.463980842682
WALLABY J130937-150616,3,42.0000000001,54.0000000001,0.0569440557192
WALLABY J130937-150616,4,54.0000000001,66.0000000001,0.0164256793571
WALLABY J130939-135908,0,4.4408920985e-16,12,2.76021036787
WALLABY J130939-135908,1,12,24,2.45673268309
WALLABY J130939-135908,2,24,36.0000000001,0.0711328896311
WALLABY J130939-135908,3,36.0000000001,48.0000000001,0.0349993345567
WALLABY J130941-132855,0,4.4408920985e-16,12,1.94763012537
WALLABY J130941-132855,1,12,24,1.79739493541
WALLABY J130941-132855,2,24,36.0000000001,0.526544983949
WALLABY J130941-132855,3,36.0000000001,48.0000000001,0.24704656355
WALLABY J130941-132855,4,48.0000000001,60.0000000001,5.80474314733e-05
WALLABY J130941-145553,0,4.4408920985e-16,12,1.78685808417
WALLABY J130941-145553,1,12,24,0.881057590361
WALLABY J130941-145553,2,24,36.0000000001,0.454653955062
WALLABY J130941-145553,3,36.0000000001,48.0000000001,0.0188895544203
WALLABY J130941-145553,4,48.0000000001,60.0000000001,0.0100790173068
WALLABY J130947-101916,0,6.00000000001,18,3.40674316366
WALLABY J130947-101916,1,18,30.0000000001,3.53503807402
WALLABY J130947-101916,2,30.0000000001,42.0000000001,3.09430614827
WALLABY J130947-101916,3,42.0000000001,54.0000000001,2.77300362298
WALLABY J130947-101916,4,54.0000000001,66.0000000001,3.15701154668
WALLABY J130947-101916,5,66.0000000001,78.0000000002,3.15628537268
WALLABY J130947-101916,6,78.0000000002,90.0000000002,2.33589161682
WALLABY J130947-101916,7,90.0000000002,102,2.07065712413
WALLABY J130947-101916,8,102,114,0.804685227462
WALLABY J130947-101916,9,114,126,0.52157383665
WALLABY J130947-101916,10,126,138,0.0063845189399
WALLABY J130954-104332,0,6.00000000001,18,5.39834098954
WALLABY J130954-104332,1,18,30.0000000001,5.31699539055
WALLABY J130954-104332,2,30.0000000001,42.0000000001,2.26225755929
WALLABY J130954-104332,3,42.0000000001,54.0000000001,1.42920341108
WALLABY J130954-104332,4,54.0000000001,66.0000000001,0.507319252639
WALLABY J130954-104332,5,66.0000000001,78.0000000002,0.326151633605
WALLABY J130954-104332,6,78.0000000002,90.0000000002,0.137772189955
WALLABY J130954-104332,7,90.0000000002,102,0.124414359992
WALLABY J130954-104332,8,102,114,0.0552998630122
WALLABY J130954-104332,9,114,126,0.0077386550714
WALLABY J131017-171323,0,6.00000000001,18,1.18076445752
WALLABY J131017-171323,1,18,30.0000000001,0.975694900866
WALLABY J131017-171323,2,30.0000000001,42.0000000001,0.351742616146
WALLABY J131017-171323,3,42.0000000001,54.0000000001,0.147280043206
WALLABY J131017-171323,4,54.0000000001,66.0000000001,0.0108992331965
WALLABY J131032-172527,0,6.00000000001,18,2.39462486336
WALLABY J131032-172527,1,18,30.0000000001,1.35234588335
WALLABY J131032-172527,2,30.0000000001,42.0000000001,1.17938914652
WALLABY J131032-172527,3,42.0000000001,54.0000000001,0.332108754023
WALLABY J131032-172527,4,54.0000000001,66.0000000001,0.235779633541
WALLABY J131032-172527,5,66.0000000001,78.0000000002,0.0124929619271
WALLABY J131032-172527,6,78.0000000002,90.0000000002,0.00464728471089
WALLABY J131033-170323,0,4.4408920985e-16,12,4.0975817267
WALLABY J131033-170323,1,12,24,2.43027956662
WALLABY J131033-170323,2,24,36.0000000001,0.787910052844
WALLABY J131033-170323,3,36.0000000001,48.0000000001,0.308088485887
WALLABY J131033-170323,4,48.0000000001,60.0000000001,0.000608435518211
WALLABY J131037-144407,0,6.00000000001,18,2.36731920935
WALLABY J131037-144407,1,18,30.0000000001,1.66620563644
WALLABY J131037-144407,2,30.0000000001,42.0000000001,0.427313963384
WALLABY J131037-144407,3,42.0000000001,54.0000000001,0.156689896318
WALLABY J131037-144407,4,54.0000000001,66.0000000001,0.00357830633323
WALLABY J131037-144407,5,66.0000000001,78.0000000002,0.00873028134162
WALLABY J131038-144004,0,6.00000000001,18,4.16033786639
WALLABY J131038-144004,1,18,30.0000000001,1.37969316916
WALLABY J131038-144004,2,30.0000000001,42.0000000001,0.715007689441
WALLABY J131038-144004,3,42.0000000001,54.0000000001,0.109820499503
WALLABY J131038-144004,4,54.0000000001,66.0000000001,0.115260660338
WALLABY J131038-144004,5,66.0000000001,78.0000000002,0.00103297891673
WALLABY J131041+053553,0,6.00000000001,18,4.02954423782
WALLABY J131041+053553,1,18,30.0000000001,2.29563926034
WALLABY J131041+053553,2,30.0000000001,42.0000000001,0.104930049892
WALLABY J131041+053553,3,42.0000000001,54.0000000001,0.0173543936142
WALLABY J131049-105237,0,4.4408920985e-16,12,7.52191158527
WALLABY J131049-105237,1,12,24,2.89856021423
WALLABY J131049-105237,2,24,36.0000000001,2.80791503035
WALLABY J131049-105237,3,36.0000000001,48.0000000001,0.417804781593
WALLABY J131049-105237,4,48.0000000001,60.0000000001,0.211711349974
WALLABY J131049-105237,5,60.0000000001,72.0000000001,0.013040231254
WALLABY J131049-105237,6,72.0000000001,84.0000000002,0.00761549796538
WALLABY J131049-105237,7,84.0000000002,96.0000000002,0.00133723140036
WALLABY J131049-182530,0,6.00000000001,18,2.55510020106
WALLABY J131049-182530,1,18,30.0000000001,0.955848437777
WALLABY J131049-182530,2,30.0000000001,42.0000000001,0.40692924704
WALLABY J131049-182530,3,42.0000000001,54.0000000001,0.041519526427
WALLABY J131049-182530,4,54.0000000001,66.0000000001,0.0111513906938
WALLABY J131049-182903,0,4.4408920985e-16,12,3.7858417011
WALLABY J131049-182903,1,12,24,2.31008066353
WALLABY J131049-182903,2,24,36.0000000001,1.67471080818
WALLABY J131049-182903,3,36.0000000001,48.0000000001,0.39289268332
WALLABY J131049-182903,4,48.0000000001,60.0000000001,0.232111461715
WALLABY J131049-182903,5,60.0000000001,72.0000000001,0.000284839267851
WALLABY J131051-190753,0,4.4408920985e-16,12,2.25621634845
WALLABY J131051-190753,1,12,24,2.07522385215
WALLABY J131051-190753,2,24,36.0000000001,0.305256889125
WALLABY J131051-190753,3,36.0000000001,48.0000000001,0.0814929772218
WALLABY J131051-190753,4,48.0000000001,60.0000000001,0.00530545905986
WALLABY J131104-185724,0,6.00000000001,18,2.42502496629
WALLABY J131104-185724,1,18,30.0000000001,0.847352907713
WALLABY J131104-185724,2,30.0000000001,42.0000000001,0.472643094568
WALLABY J131104-185724,3,42.0000000001,54.0000000001,0.00632529111846
WALLABY J131113+065134,0,4.4408920985e-16,12,1.52128304911
WALLABY J131113+065134,1,12,24,2.5586288137
WALLABY J131113+065134,2,24,36.0000000001,1.32795154591
WALLABY J131113+065134,3,36.0000000001,48.0000000001,0.850654778475
WALLABY J131113+065134,4,48.0000000001,60.0000000001,0.297606550501
WALLABY J131113+065134,5,60.0000000001,72.0000000001,0.0651730356799
WALLABY J131113+065134,6,72.0000000001,84.0000000002,0.00441035338565
WALLABY J131113+065134,7,84.0000000002,96.0000000002,0.00206778170756
WALLABY J131124-104927,0,6.00000000001,18,4.09685581241
WALLABY J131124-104927,1,18,30.0000000001,1.42040860531
WALLABY J131124-104927,2,30.0000000001,42.0000000001,0.62572884208
WALLABY J131124-104927,3,42.0000000001,54.0000000001,0.00121415940296
WALLABY J131132-144033,0,6.00000000001,18,5.60253898387
WALLABY J131132-144033,1,18,30.0000000001,5.20565531405
WALLABY J131132-144033,2,30.0000000001,42.0000000001,1.45250860247
WALLABY J131132-144033,3,42.0000000001,54.0000000001,0.920336698591
WALLABY J131132-144033,4,54.0000000001,66.0000000001,0.264883774011
WALLABY J131132-144033,5,66.0000000001,78.0000000002,0.230401562632
WALLABY J131132-144033,6,78.0000000002,90.0000000002,0.00813881047312
WALLABY J131142-103858,0,4.4408920985e-16,12,3.12540752521
WALLABY J131142-103858,1,12,24,2.90075486686
WALLABY J131142-103858,2,24,36.0000000001,2.05181514923
WALLABY J131142-103858,3,36.0000000001,48.0000000001,0.334380753402
WALLABY J131142-103858,4,48.0000000001,60.0000000001,0.11736073152
WALLABY J131142-103858,5,60.0000000001,72.0000000001,0.00456982282949
WALLABY J131145+075645,0,6.00000000001,18,2.61738097537
WALLABY J131145+075645,1,18,30.0000000001,1.97125301438
WALLABY J131145+075645,2,30.0000000001,42.0000000001,1.71132287504
WALLABY J131145+075645,3,42.0000000001,54.0000000001,0.649652725317
WALLABY J131145+075645,4,54.0000000001,66.0000000001,0.199018663642
WALLABY J131145+075645,5,66.0000000001,78.0000000002,0.00815645187907
WALLABY J131145-191544,0,6.00000000001,18,0.880655511833
WALLABY J131145-191544,1,18,30.0000000001,1.14866597593
WALLABY J131145-191544,2,30.0000000001,42.0000000001,1.54177476612
WALLABY J131145-191544,3,42.0000000001,54.0000000001,1.32142302002
WALLABY J131145-191544,4,54.0000000001,66.0000000001,0.459504314544
WALLABY J131145-191544,5,66.0000000001,78.0000000002,0.265183799016
WALLABY J131145-191544,6,78.0000000002,90.0000000002,0.00769910142858
WALLABY J131150-141025,0,4.4408920985e-16,12,1.46232759773
WALLABY J131150-141025,1,12,24,1.73078246326
WALLABY J131150-141025,2,24,36.0000000001,0.481083299345
WALLABY J131150-141025,3,36.0000000001,48.0000000001,0.398946015959
WALLABY J131150-141025,4,48.0000000001,60.0000000001,0.0521630441096
WALLABY J131150-141025,5,60.0000000001,72.0000000001,0.0223444219272
WALLABY J131150-141025,6,72.0000000001,84.0000000002,0.00559173349038
WALLABY J131208+025916,0,6.00000000001,18,7.55815043827
WALLABY J131208+025916,1,18,30.0000000001,3.68910469858
WALLABY J131208+025916,2,30.0000000001,42.0000000001,3.17343561291
WALLABY J131208+025916,3,42.0000000001,54.0000000001,1.40308371267
WALLABY J131208+025916,4,54.0000000001,66.0000000001,0.917454751399
WALLABY J131208+025916,5,66.0000000001,78.0000000002,0.198239898969
WALLABY J131208+025916,6,78.0000000002,90.0000000002,0.111812276305
WALLABY J131208+025916,7,90.0000000002,102,0.0147398169426
WALLABY J131208+025916,8,102,114,0.0088290658806
WALLABY J131222-143329,0,4.4408920985e-16,12,2.7840640642
WALLABY J131222-143329,1,12,24,2.71548729297
WALLABY J131222-143329,2,24,36.0000000001,0.218004238369
WALLABY J131222-143329,3,36.0000000001,48.0000000001,0.0476219681524
WALLABY J131222-143329,4,48.0000000001,60.0000000001,0.010058954579
WALLABY J131248-173738,0,4.4408920985e-16,12,5.34485631344
WALLABY J131248-173738,1,12,24,4.45953909308
WALLABY J131248-173738,2,24,36.0000000001,1.70072852424
WALLABY J131248-173738,3,36.0000000001,48.0000000001,0.922033479346
WALLABY J131248-173738,4,48.0000000001,60.0000000001,0.113353146811
WALLABY J131248-173738,5,60.0000000001,72.0000000001,0.0607655701707
WALLABY J131251-183142,0,4.4408920985e-16,12,4.63089656898
WALLABY J131251-183142,1,12,24,3.59686924401
WALLABY J131251-183142,2,24,36.0000000001,0.562307997911
WALLABY J131251-183142,3,36.0000000001,48.0000000001,0.221349240425
WALLABY J131251-183142,4,48.0000000001,60.0000000001,0.00308949174767
WALLABY J131253-105339,0,4.4408920985e-16,12,5.63100356032
WALLABY J131253-105339,1,12,24,4.68409109193
WALLABY J131253-105339,2,24,36.0000000001,3.14139008756
WALLABY J131253-105339,3,36.0000000001,48.0000000001,1.73524906363
WALLABY J131253-105339,4,48.0000000001,60.0000000001,0.258100099642
WALLABY J131253-105339,5,60.0000000001,72.0000000001,0.0621179185297
WALLABY J131253-105339,6,72.0000000001,84.0000000002,0.0286443502263
WALLABY J131253-105339,7,84.0000000002,96.0000000002,0.0217564242526
WALLABY J131321-185558,0,6.00000000001,18,6.75400328699
WALLABY J131321-185558,1,18,30.0000000001,6.22465007297
WALLABY J131321-185558,2,30.0000000001,42.0000000001,3.30064912078
WALLABY J131321-185558,3,42.0000000001,54.0000000001,2.50125245106
WALLABY J131321-185558,4,54.0000000001,66.0000000001,0.572435583192
WALLABY J131321-185558,5,66.0000000001,78.0000000002,0.321957423269
WALLABY J131321-185558,6,78.0000000002,90.0000000002,0.0180601560882
WALLABY J131321-185558,7,90.0000000002,102,0.00611363294832
WALLABY J131327-204640,0,6.00000000001,18,4.47605613457
WALLABY J131327-204640,1,18,30.0000000001,4.15438517485
WALLABY J131327-204640,2,30.0000000001,42.0000000001,0.970853627997
WALLABY J131327-204640,3,42.0000000001,54.0000000001,0.443129168361
WALLABY J131327-204640,4,54.0000000001,66.0000000001,0.00158296596617
WALLABY J131344-175928,0,4.4408920985e-16,12,4.36947038276
WALLABY J131344-175928,1,12,24,3.96140820038
WALLABY J131344-175928,2,24,36.0000000001,1.97783661998
WALLABY J131344-175928,3,36.0000000001,48.0000000001,1.26400164981
WALLABY J131344-175928,4,48.0000000001,60.0000000001,0.0502021609482
WALLABY J131344-175928,5,60.0000000001,72.0000000001,0.0421368997559
WALLABY J131344-175928,6,72.0000000001,84.0000000002,0.00103058181091
WALLABY J131431-105651,0,6.00000000001,18,4.53200256873
WALLABY J131431-105651,1,18,30.0000000001,3.12947962266
WALLABY J131431-105651,2,30.0000000001,42.0000000001,2.63918020642
WALLABY J131431-105651,3,42.0000000001,54.0000000001,0.434026151616
WALLABY J131431-105651,4,54.0000000001,66.0000000001,0.118518094856
WALLABY J131431-105651,5,66.0000000001,78.0000000002,0.00875606782377
WALLABY J131441-184647,0,6.00000000001,18,3.91519149671
WALLABY J131441-184647,1,18,30.0000000001,3.84237378072
WALLABY J131441-184647,2,30.0000000001,42.0000000001,1.04063383259
WALLABY J131441-184647,3,42.0000000001,54.0000000001,0.490233004363
WALLABY J131441-184647,4,54.0000000001,66.0000000001,0.041021851114
WALLABY J131441-184647,5,66.0000000001,78.0000000002,0.0209943544299
WALLABY J131441-184647,6,78.0000000002,90.0000000002,0.0014386719717
WALLABY J131451-143740,0,6.00000000001,18,2.47028813338
WALLABY J131451-143740,1,18,30.0000000001,1.83663617785
WALLABY J131451-143740,2,30.0000000001,42.0000000001,0.302900742624
WALLABY J131451-143740,3,42.0000000001,54.0000000001,0.0700021853676
WALLABY J131451-143740,4,54.0000000001,66.0000000001,0.0159349350993
WALLABY J131451-143740,5,66.0000000001,78.0000000002,0.00545373466341
WALLABY J131516-145919,0,6.00000000001,18,2.39073954833
WALLABY J131516-145919,1,18,30.0000000001,0.949883796828
WALLABY J131516-145919,2,30.0000000001,42.0000000001,0.502941782509
WALLABY J131516-145919,3,42.0000000001,54.0000000001,0.0440752501587
WALLABY J131516-145919,4,54.0000000001,66.0000000001,0.0309626121447
WALLABY J131600-185222,0,6.00000000001,18,1.53005627441
WALLABY J131600-185222,1,18,30.0000000001,1.00626411612
WALLABY J131600-185222,2,30.0000000001,42.0000000001,0.714375803721
WALLABY J131600-185222,3,42.0000000001,54.0000000001,0.0125493364531
WALLABY J131618-190711,0,4.4408920985e-16,12,3.1573719756
WALLABY J131618-190711,1,12,24,1.36328640254
WALLABY J131618-190711,2,24,36.0000000001,0.870361007497
WALLABY J131618-190711,3,36.0000000001,48.0000000001,0.0790391145002
WALLABY J131618-190711,4,48.0000000001,60.0000000001,0.0259897488785
WALLABY J131618-204147,0,4.4408920985e-16,12,6.01132522481
WALLABY J131618-204147,1,12,24,7.070943755
WALLABY J131618-204147,2,24,36.0000000001,3.52170514549
WALLABY J131618-204147,3,36.0000000001,48.0000000001,2.67569688736
WALLABY J131618-204147,4,48.0000000001,60.0000000001,1.02239388985
WALLABY J131618-204147,5,60.0000000001,72.0000000001,0.592651643125
WALLABY J131618-204147,6,72.0000000001,84.0000000002,0.088529203356
WALLABY J131618-204147,7,84.0000000002,96.0000000002,0.108423076847
WALLABY J131618-204147,8,96.0000000002,108,0.0237317100675
WALLABY J131618-204147,9,108,120,0.021719550189
WALLABY J131618-204147,10,120,132,0.00153180729971
WALLABY J131624-192614,0,4.4408920985e-16,12,3.30360551423
WALLABY J131624-192614,1,12,24,3.82883674917
WALLABY J131624-192614,2,24,36.0000000001,1.46732880708
WALLABY J131624-192614,3,36.0000000001,48.0000000001,0.94475404609
WALLABY J131624-192614,4,48.0000000001,60.0000000001,0.0776622088388
WALLABY J131624-192614,5,60.0000000001,72.0000000001,0.0678776945836
WALLABY J131624-192614,6,72.0000000001,84.0000000002,0.000452072192475
WALLABY J131650-184634,0,6.00000000001,18,0.734650070451
WALLABY J131650-184634,1,18,30.0000000001,1.15211811951
WALLABY J131650-184634,2,30.0000000001,42.0000000001,0.256711243791
WALLABY J131650-184634,3,42.0000000001,54.0000000001,0.0509382834884
WALLABY J131650-184634,4,54.0000000001,66.0000000001,0.00482160554555
WALLABY J131650-184634,5,66.0000000001,78.0000000002,0
WALLABY J131650-214015,0,4.4408920985e-16,12,6.46887342655
WALLABY J131650-214015,1,12,24,6.13173109271
WALLABY J131650-214015,2,24,36.0000000001,2.51277693745
WALLABY J131650-214015,3,36.0000000001,48.0000000001,1.72572970534
WALLABY J131650-214015,4,48.0000000001,60.0000000001,0.173080461848
WALLABY J131650-214015,5,60.0000000001,72.0000000001,0.0799382631421
WALLABY J131738-201111,0,4.4408920985e-16,12,4.51536951909
WALLABY J131738-201111,1,12,24,3.78738694104
WALLABY J131738-201111,2,24,36.0000000001,1.51938403602
WALLABY J131738-201111,3,36.0000000001,48.0000000001,1.1533083162
WALLABY J131738-201111,4,48.0000000001,60.0000000001,0.144043090213
WALLABY J131738-201111,5,60.0000000001,72.0000000001,0.0282015455549
WALLABY J131739-213708,0,6.00000000001,18,3.93993582072
WALLABY J131739-213708,1,18,30.0000000001,3.74586054247
WALLABY J131739-213708,2,30.0000000001,42.0000000001,2.97223808245
WALLABY J131739-213708,3,42.0000000001,54.0000000001,1.69210680365
WALLABY J131739-213708,4,54.0000000001,66.0000000001,1.50563113126
WALLABY J131739-213708,5,66.0000000001,78.0000000002,0.641141930904
WALLABY J131739-213708,6,78.0000000002,90.0000000002,0.579785139302
